UUID,IP,NAME,TAGS(Category:Value)
0842e30c-e0f1-42a4-80d1-3270ebb0d922,54.219.39.105;10.0.2.246,ec2-54-219-39-105.us-west-1.compute.amazonaws.com;ip-10-0-2-246.us-west-1.compute.internal,
4a20f120-c010-459a-a4fd-9cab48d0b93c,10.0.2.5;3.82.66.5,ec2-3-82-66-5.compute-1.amazonaws.com;ip-10-0-2-5.ec2.internal,
ddaa4e9c-d5fc-4b09-b950-35a4682b9e5d,3.39.224.146;10.0.0.8,ec2-3-39-224-146.ap-northeast-2.compute.amazonaws.com;ip-10-0-0-8.ap-northeast-2.compute.internal,
889ad50c-7f1b-45e3-849a-8fa6f5ffb4eb,10.0.2.87;13.56.122.16,ec2-13-56-122-16.us-west-1.compute.amazonaws.com;ip-10-0-2-87.us-west-1.compute.internal,
a2238302-b25e-449b-9a27-9d4dd2d53832,10.0.0.71,ip-10-0-0-71.ap-northeast-2.compute.internal,
f34eb63b-fca3-435e-b010-d6eca3adb3cb,10.0.2.246;54.183.52.7,ec2-54-183-52-7.us-west-1.compute.amazonaws.com;ip-10-0-2-246.us-west-1.compute.internal,
305f5d81-bbbf-4a35-9971-beb52b8b584e,3.78.63.42;10.0.0.31,ec2-3-78-63-42.eu-central-1.compute.amazonaws.com;ip-10-0-0-31.eu-central-1.compute.internal,
90a71671-9143-4fae-b639-2aa615c86b74,10.0.2.99;52.53.155.176,ec2-52-53-155-176.us-west-1.compute.amazonaws.com;ip-10-0-2-99.us-west-1.compute.internal,
f295f3c7-4cb9-40ea-9aae-4d4fe20bf35a,10.0.2.5;18.144.17.45,ec2-18-144-17-45.us-west-1.compute.amazonaws.com;ip-10-0-2-5.us-west-1.compute.internal,
c78ceb19-0495-41a9-8268-1f6bdf6bfb8a,10.0.2.246;3.75.98.197,ec2-3-75-98-197.eu-central-1.compute.amazonaws.com;ip-10-0-2-246.eu-central-1.compute.internal,
1da1f719-2a66-4ef5-94d2-d91044395356,18.194.37.166;10.0.0.200,ec2-18-194-37-166.eu-central-1.compute.amazonaws.com;ip-10-0-0-200.eu-central-1.compute.internal,
67db6515-0695-402e-81c0-0e356251e052,10.0.2.6,ip-10-0-2-6.eu-central-1.compute.internal,
0c9b4c25-6b49-44d3-ac40-e9c9d4bb10fb,172.31.11.62,ip-172-31-11-62.us-west-1.compute.internal,
dc392efa-0f25-4977-b05a-30a067b68aa5,10.0.2.99;54.176.171.179,ec2-54-176-171-179.us-west-1.compute.amazonaws.com;ip-10-0-2-99.us-west-1.compute.internal,
24cabb50-a51e-407a-afe9-cac62339090f,3.101.64.11;10.0.1.187,ip-10-0-1-187.us-west-1.compute.internal,
924c204d-9bc8-4661-a404-352519b08933,10.0.0.158;13.52.239.67,ec2-13-52-239-67.us-west-1.compute.amazonaws.com;ip-10-0-0-158.us-west-1.compute.internal,
0726e533-b055-4d8e-930e-293e4d22f51f,3.120.71.197;10.0.0.30,ec2-3-120-71-197.eu-central-1.compute.amazonaws.com;ip-10-0-0-30.eu-central-1.compute.internal,
2704bd0c-71ae-49bf-bb5d-4f0cd92684cd,10.0.2.5;54.176.80.252,ec2-54-176-80-252.us-west-1.compute.amazonaws.com;ip-10-0-2-5.us-west-1.compute.internal,
29e832f0-0d72-4501-8ee8-ba8246e116fc,172.31.3.250,ip-172-31-3-250.us-west-1.compute.internal,
456d6e2a-a743-4035-a2e0-e7ddcc14df5a,13.125.209.26;10.0.2.9,ec2-13-125-209-26.ap-northeast-2.compute.amazonaws.com;ip-10-0-2-9.ap-northeast-2.compute.internal,
cba17e14-809d-4aa7-a706-55f2bfbd285d,10.0.2.244;52.9.22.219,ec2-52-9-22-219.us-west-1.compute.amazonaws.com;ip-10-0-2-244.us-west-1.compute.internal,
b786a918-9afb-47b0-a50d-2ef9d11806b3,54.219.76.64;10.0.0.30,ec2-54-219-76-64.us-west-1.compute.amazonaws.com;ip-10-0-0-30.us-west-1.compute.internal,
c83b15de-5efd-4cb9-91b7-48d3fbcf0cf1,10.0.1.7;3.65.157.19;10.0.1.8,ip-10-0-1-7.eu-central-1.compute.internal,
